"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50111261","NO FORK","Bronx","612","CRESCENT AVENUE","10458","8503197849","Pizza","2022-08-24T00:00:00.000","Violations were cited in the following area(s).","08C","Pesticide not properly labeled or used by unlicensed individual.  Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.","Not Critical","55",,,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.853586449167","-73.888255075117","206","15","039100","2012107","2030720011","BX06","POINT (-73.888255075117 40.853586449167)"
"50145637","DUNKIN #363522","Manhattan","1271","BROADWAY","10001","2123959280","Coffee/Tea","2024-01-16T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.","Critical","20",,,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.748288555642","-73.988465370104","105","03","007600","1015834","1008330078","MN17","POINT (-73.988465370104 40.748288555642)"
"50169437","JANGTUR","Queens","36-34","UNION STREET","11354","4244739930","Korean","2025-09-03T00:00:00.000","Violations were cited in the following area(s).","10G","Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.","Not Critical","12","A","2025-09-03T00:00:00.000","2026-06-29T06:00:20.000","Pre-permit (Operational) / Re-inspection","40.76324535096","-73.827937768444","407","20","086900","4112385","4049770162","QN22","POINT (-73.827937768444 40.76324535096)"
"50060008","SUSHI GAMA","Manhattan","1403","2 AVENUE","10021","2128792393","Japanese","2022-08-03T00:00:00.000","Violations were cited in the following area(s).","10G","Dishwashing and ware washing:  Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.","Not Critical","13","A","2022-08-03T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.769624609443","-73.957767365233","108","04","012600","1043993","1014280021","MN31","POINT (-73.957767365233 40.769624609443)"
"50052949","SUBWAY","Brooklyn","1622","BEDFORD AVENUE","11225","3477708853","Sandwiches","2024-07-01T00:00:00.000","Violations were cited in the following area(s).","04K","Evidence of rats or live rats in establishment's food or non-food areas.","Critical","27",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.667219525389","-73.956325698576","309","35","032500","3033790","3012870039","BK63","POINT (-73.956325698576 40.667219525389)"
"40759930","BELLA NAPOLI PIZZERIA","Bronx","524","EAST  240 STREET","10470","7183252177","Pizza","2024-04-18T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","13","A","2024-04-18T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.901110086392","-73.861800278284","212","11","045102","2019827","2033980064","BX62","POINT (-73.861800278284 40.901110086392)"
"50165634","CHAMAN RESTAURANT","Bronx","2805","WHITE PLAINS ROAD","10467","7188839133","Pakistani","2025-09-26T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","38",,,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.866807523923","-73.867320467293","211","12","033600","2053549","2045080072","BX07","POINT (-73.867320467293 40.866807523923)"
"50130433","MERMAID OYSTER BAR","Manhattan","127","WEST   43 STREET","10036","2126759794","Seafood","2024-09-09T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2026-06-29T06:00:20.000","Inter-Agency Task Force / Initial Inspection","40.75586636582","-73.984453903471","105","04","011900","1022613","1009960014","MN17","POINT (-73.984453903471 40.75586636582)"
"50113259","YIN JI CHANG FEN FLUSHING","Queens","38-12","PRINCE STREET","11354","3158786668","Chinese","2024-05-16T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","55",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.760043558664","-73.832559305539","407","20","087100","4439967","4049720152","QN22","POINT (-73.832559305539 40.760043558664)"
"50112649","MIRIAM","Manhattan","300","AMSTERDAM AVENUE","10023","6465902659","Mediterranean","2025-03-20T00:00:00.000","Violations were cited in the following area(s).","20-06","Current letter grade or Grade Pending card not posted","Not Critical",,,,"2026-06-29T06:00:20.000","Administrative Miscellaneous / Initial Inspection","40.780189793146","-73.980490745124","107","06","016300","1030741","1011667501","MN12","POINT (-73.980490745124 40.780189793146)"
"50167093","XELAJU GROCERY","Brooklyn","514","60 STREET","11220","6464275429","Spanish","2025-10-16T00:00:00.000","Violations were cited in the following area(s).","10G","Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.","Not Critical","84",,,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.639136706724","-74.015623288206","307","38","012200","3143472","3057830011","BK32","POINT (-74.015623288206 40.639136706724)"
"50074932","TEN FULL","Queens","39-49","48 AVENUE","11104","7183618838","Chinese","2024-11-13T00:00:00.000","Violations were cited in the following area(s).","09A","Swollen, leaking, rusted or otherwise damaged canned food to be returned to distributor not segregated from intact product and clearly labeled DO NOT USE","Critical","12","A","2024-11-13T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.740025244512","-73.92561522142","402","26","018900","4002673","4001990001","QN31","POINT (-73.92561522142 40.740025244512)"
"41593751","RINCONCITO PAISA-COLOMBIAN BAKERY & RESTAURANT","Staten Island","1976","FOREST AVENUE","10303","7184420880","Latin American","2024-03-18T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","26","B","2024-03-18T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.625797431576","-74.155081260501","501","49","030302","5113443","5016960026","SI12","POINT (-74.155081260501 40.625797431576)"
"50016842","LOLA LOLA RESTAURANT & BAR","Manhattan","1306","SAINT NICHOLAS AVENUE","10033","6465590930","Spanish","2022-05-18T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","13","A","2022-05-18T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.84571282717","-73.936350598581","112","10","026100","1079886","1021330001","MN36","POINT (-73.936350598581 40.84571282717)"
"50101341","LILY RESTAURANT","Brooklyn","1269","SUTTER AVENUE","11208","7182354485","Chinese","2023-06-13T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","13","A","2023-06-13T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.672881038528","-73.871164931431","305","42","119600","3095419","3042500001","BK82","POINT (-73.871164931431 40.672881038528)"
"50067656","FITOOR","Queens","179-22","UNION TURNPIKE","11366","7189697000","American","2025-07-03T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","47",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.726813849256","-73.788424401","408","24","127700","4155490","4072290016","QN06","POINT (-73.788424401 40.726813849256)"
"40966076","WELCOME TO THE JOHNSONS","Manhattan","123","RIVINGTON STREET","10002","2124209911","American","2025-08-19T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","13","A","2025-08-19T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.719715423452","-73.987207698793","103","01","001800","1004286","1003530020","MN27","POINT (-73.987207698793 40.719715423452)"
"50074877","LA PASTORA BAKERY","Bronx","726","EAST  152 STREET","10455","7184024816","Bakery Products/Desserts","2024-05-30T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","13","A","2024-05-30T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.815998257156","-73.907975523954","201","08","007300","2004560","2026430013","BX34","POINT (-73.907975523954 40.815998257156)"
"40904478","LOVELY DAY","Manhattan","196","ELIZABETH STREET","10012","2129253310","Thai","2025-09-30T00:00:00.000","Violations were cited in the following area(s).","09E","Wash hands sign not posted near or above hand washing sink.","Not Critical","27",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.721840454189","-73.994483910165","102","01","004300","1007390","1004920004","MN24","POINT (-73.994483910165 40.721840454189)"
"50118527","BK TOP-NOTCH RESTAURANT","Brooklyn","7406","NEW UTRECHT AVENUE","11204","7182562138","Chinese","2024-03-19T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","36","C","2024-03-19T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.616454882103","-73.999762272765","311","38","018800","3159557","3062140013","BK28","POINT (-73.999762272765 40.616454882103)"
"50129949","NEW JOY GARDEN","Brooklyn","482","RIVERDALE AVENUE","11207","7183852288","Chinese","2024-09-03T00:00:00.000","Violations were cited in the following area(s).","04K","Evidence of rats or live rats in establishment's food or non-food areas.","Critical","26","B","2024-09-03T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.662541164963","-73.898149713037","305","42","113000","3085400","3038350021","BK85","POINT (-73.898149713037 40.662541164963)"
"50134684","THE ALIBI","Queens","133-10","CROSSBAY BOULEVARD","11417","3472584028","American","2025-05-15T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","8","A","2025-05-15T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.674981723015","-73.843268154742","410","32","005800","4245793","4113750039","QN56","POINT (-73.843268154742 40.674981723015)"
